"Addon Id","Name","Invoice Name","Type","Pricing Model","Charge Type","Price","Period","Period Unit","Unit","Status","Archived At","Description","Currency","SKU","Accounting Code","Accounting Category1","Accounting Category2","Accounting Category3","Accounting Category4","Taxable","Price in Decimal"
"content_writer_86013_recurring_GBP","content_writer_86013_recurring_GBP","10 articles","On Off","Flat Fee","Recurring","42.00","1","Month","","Active","","10 articles","GBP","","","","","","","true",""
"ai_search_86027_recurring_EUR","ai_search_86027_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86015_recurring_EUR","ai_search_86015_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86030_recurring_EUR","ai_search_86030_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86039_recurring_EUR","ai_search_86039_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86035_recurring_EUR","ai_search_86035_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_77879_recurring_EUR","ai_search_77879_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86052_recurring_EUR","ai_search_86052_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_85998_recurring_EUR","content_writer_85998_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_85008_recurring_USD","content_writer_85008_recurring_USD","5 articles","On Off","Flat Fee","Recurring","28.00","1","Month","","Active","","5 articles","USD","","","","","","","true",""
"ai_search_86029_recurring_EUR","ai_search_86029_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86056_recurring_RON","ai_search_86056_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86055_recurring_EUR","ai_search_86055_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86058_recurring_EUR","ai_search_86058_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_85944_recurring_EUR","content_writer_85944_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_86064_recurring_EUR","ai_search_86064_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86065_recurring_EUR","ai_search_86065_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86067_recurring_RON","ai_search_86067_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86072_recurring_EUR","ai_search_86072_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86071_recurring_EUR","ai_search_86071_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86074_recurring_EUR","ai_search_86074_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86076_recurring_EUR","ai_search_86076_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_82193_recurring_EUR","ai_search_82193_recurring_EUR","AI Search: 3000 keywords tracked","On Off","Flat Fee","Recurring","57.00","1","Month","","Active","","AI Search: 3000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86070_recurring_EUR","ai_search_86070_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_21850_recurring_EUR","ai_search_21850_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86080_recurring_EUR","ai_search_86080_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86083_recurring_EUR","ai_search_86083_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86086_recurring_EUR","ai_search_86086_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86088_recurring_EUR","ai_search_86088_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_83091_recurring_USD","content_writer_83091_recurring_USD","10 articles","On Off","Flat Fee","Recurring","58.00","1","Month","","Active","","10 articles","USD","","","","","","","true",""
"ai_search_83091_recurring_USD","ai_search_83091_recurring_USD","AI Search: 10000 keywords tracked","On Off","Flat Fee","Recurring","224.00","1","Month","","Active","","AI Search: 10000 keywords tracked","USD","","","","","","","true",""
"ai_search_86092_recurring_EUR","ai_search_86092_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86096_recurring_EUR","ai_search_86096_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_25756_recurring_EUR","ai_search_25756_recurring_EUR","AI Search: 3000 keywords tracked","On Off","Flat Fee","Recurring","57.00","1","Month","","Active","","AI Search: 3000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86099_recurring_EUR","ai_search_86099_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86100_recurring_EUR","ai_search_86100_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86101_recurring_EUR","ai_search_86101_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86103_recurring_EUR","ai_search_86103_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86106_recurring_EUR","ai_search_86106_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86110_recurring_EUR","ai_search_86110_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86114_recurring_EUR","ai_search_86114_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86118_recurring_RON","ai_search_86118_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86119_recurring_EUR","ai_search_86119_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86121_recurring_EUR","ai_search_86121_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86123_recurring_RON","ai_search_86123_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_29349_recurring_EUR","ai_search_29349_recurring_EUR","AI Search: 142000 keywords tracked","On Off","Flat Fee","Recurring","2698.00","1","Month","","Active","","AI Search: 142000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86125_recurring_EUR","ai_search_86125_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86126_recurring_EUR","ai_search_86126_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86128_recurring_EUR","ai_search_86128_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86130_recurring_EUR","ai_search_86130_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86131_recurring_EUR","ai_search_86131_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86004_recurring_EUR","ai_search_86004_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_85888_recurring_EUR","content_writer_85888_recurring_EUR","5 articles","On Off","Flat Fee","Recurring","24.00","1","Month","","Active","","5 articles","EUR","","","","","","","true",""
"ai_search_86140_recurring_EUR","ai_search_86140_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_86128_recurring_EUR","content_writer_86128_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_86126_recurring_EUR","content_writer_86126_recurring_EUR","5 articles","On Off","Flat Fee","Recurring","24.00","1","Month","","Active","","5 articles","EUR","","","","","","","true",""
"ai_search_86157_recurring_EUR","ai_search_86157_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86165_recurring_RON","ai_search_86165_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86164_recurring_EUR","ai_search_86164_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_86166_recurring_EUR","content_writer_86166_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_86166_recurring_EUR","ai_search_86166_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_86004_recurring_EUR","content_writer_86004_recurring_EUR","5 articles","On Off","Flat Fee","Recurring","24.00","1","Month","","Active","","5 articles","EUR","","","","","","","true",""
"ai_search_86163_recurring_EUR","ai_search_86163_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_85054_recurring_GBP","ai_search_85054_recurring_GBP","AI Search: 5000 keywords tracked","On Off","Flat Fee","Recurring","82.00","1","Month","","Active","","AI Search: 5000 keywords tracked","GBP","","","","","","","true",""
"ai_search_86178_recurring_EUR","ai_search_86178_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_86178_recurring_EUR","content_writer_86178_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_86180_recurring_EUR","ai_search_86180_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86182_recurring_EUR","ai_search_86182_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86184_recurring_RON","ai_search_86184_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86186_recurring_EUR","ai_search_86186_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86187_recurring_EUR","ai_search_86187_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86185_recurring_EUR","ai_search_86185_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86196_recurring_EUR","ai_search_86196_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86188_recurring_EUR","ai_search_86188_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_6651_recurring_EUR","ai_search_6651_recurring_EUR","AI Search: 3000 keywords tracked","On Off","Flat Fee","Recurring","57.00","1","Month","","Active","","AI Search: 3000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86201_recurring_EUR","ai_search_86201_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86199_recurring_RON","ai_search_86199_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_69633_recurring_RON","ai_search_69633_recurring_RON","AI Search: 13000 keywords tracked","On Off","Flat Fee","Recurring","1259.00","1","Month","","Active","","AI Search: 13000 keywords tracked","RON","","","","","","","true",""
"ai_search_86206_recurring_RON","ai_search_86206_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_64489_recurring_EUR","ai_search_64489_recurring_EUR","AI Search: 1000 keywords tracked, add. resources: 1000 keywords","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 1000 keywords tracked, add. resources: 1000 keywords","EUR","","","","","","","true",""
"ai_search_86202_recurring_EUR","ai_search_86202_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86122_recurring_EUR","ai_search_86122_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86207_recurring_EUR","ai_search_86207_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_80500_recurring_EUR","content_writer_80500_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_86227_recurring_EUR","ai_search_86227_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86231_recurring_EUR","ai_search_86231_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86230_recurring_EUR","ai_search_86230_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86233_recurring_EUR","ai_search_86233_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86234_recurring_EUR","ai_search_86234_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86232_recurring_EUR","ai_search_86232_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86237_recurring_EUR","ai_search_86237_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86238_recurring_EUR","ai_search_86238_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86239_recurring_EUR","ai_search_86239_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86241_recurring_EUR","ai_search_86241_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86240_recurring_EUR","ai_search_86240_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_4474_recurring_EUR","ai_search_4474_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86260_recurring_EUR","ai_search_86260_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86264_recurring_EUR","ai_search_86264_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86266_recurring_EUR","ai_search_86266_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86274_recurring_EUR","ai_search_86274_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86276_recurring_EUR","ai_search_86276_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86262_recurring_EUR","ai_search_86262_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_77234_recurring_EUR","ai_search_77234_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86277_recurring_EUR","ai_search_86277_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86278_recurring_EUR","ai_search_86278_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86279_recurring_EUR","ai_search_86279_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86282_recurring_RON","ai_search_86282_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86284_recurring_EUR","ai_search_86284_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86286_recurring_EUR","ai_search_86286_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86287_recurring_RON","ai_search_86287_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86288_recurring_EUR","ai_search_86288_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_21057_recurring_EUR","ai_search_21057_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86289_recurring_EUR","ai_search_86289_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86290_recurring_EUR","ai_search_86290_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86291_recurring_EUR","ai_search_86291_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86294_recurring_RON","ai_search_86294_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86293_recurring_RON","ai_search_86293_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86295_recurring_RON","ai_search_86295_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86297_recurring_RON","ai_search_86297_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_86299_recurring_EUR","ai_search_86299_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86300_recurring_EUR","ai_search_86300_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86304_recurring_EUR","ai_search_86304_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86308_recurring_EUR","ai_search_86308_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86305_recurring_EUR","ai_search_86305_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86309_recurring_EUR","ai_search_86309_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86310_recurring_EUR","ai_search_86310_recurring_EUR","AI Search: 11000 keywords tracked","On Off","Flat Fee","Recurring","209.00","1","Month","","Active","","AI Search: 11000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86307_recurring_EUR","ai_search_86307_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_86314_recurring_EUR","ai_search_86314_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_11566_recurring_USD","ai_search_11566_recurring_USD","AI Search: 33000 keywords tracked","On Off","Flat Fee","Recurring","728.00","1","Month","","Active","","AI Search: 33000 keywords tracked","USD","","","","","","","true",""
"ai_search_84019_recurring_USD","ai_search_84019_recurring_USD","AI Search: 6000 keywords tracked","On Off","Flat Fee","Recurring","132.00","1","Month","","Active","","AI Search: 6000 keywords tracked","USD","","","","","","","true",""
